,show_id,type,title,director,director_num,cast,cast_num,country,country_num,date_added,weekday_added,day_added,month_added,year_added,release_year,rating,duration,season,serial,listed_in,listed_in_num
5031,81008272,Movie,One Last Shot,Mike Clattenburg,1,"Robb Wells, John Paul Tremblay, John Dunsworth",3,Canada,1,"August 24, 2018",Friday,24,8,2018,1998,TV-MA,31,0,0,Comedies,1
5032,81008283,TV Show,The Drunk and on Drugs Happy Funtime Hour,,,"John Paul Tremblay, Robb Wells, Maury Chaykin, Luke Gordon, Amy Sedaris, Jay Baruchel",6,Canada,1,"August 24, 2018",Friday,24,8,2018,2011,TV-MA,,1,1,"International TV Shows, TV Comedies",2
5033,81008536,Movie,Aggretsuko: We Wish You a Metal Christmas,Rarecho,1,"Kaolip, Shingo Kato, Komegumi Koiwasaki, Maki Tsuruta, Sohta Arai, Rina Inoue, Yuki Takahashi, Rarecho",8,Japan,1,"December 20, 2018",Thursday,20,12,2018,2018,TV-PG,22,0,0,Movies,1
5034,81009808,Movie,The New Romantic,Carly Stone,1,"Timm Sharp, Hayley Law, Camila Mendes, Brett Dier, Jessica Barden, Avan Jogia",6,Canada,1,"April 15, 2019",Monday,15,4,2019,2018,TV-MA,82,0,0,"Comedies, Independent Movies, Romantic Movies",3
5035,81009815,Movie,A Leaf of Faith,Chris Bell,1,,,United States,1,"August 27, 2018",Monday,27,8,2018,2018,TV-MA,87,0,0,Documentaries,1
5036,81009823,Movie,Invisible Essence: The Little Prince,Charles Officer,1,,,Canada,1,"January 14, 2019",Monday,14,1,2019,2018,TV-PG,91,0,0,Documentaries,1
5037,81009829,Movie,Susanne Bartsch: On Top,"Anthony Caronna, Alexander Smith",2,Susanne Bartsch,1,United States,1,"December 10, 2018",Monday,10,12,2018,2017,TV-MA,86,0,0,"Documentaries, LGBTQ Movies",2
5038,81010166,Movie,Brené Brown: The Call to Courage,Sandra Restrepo,1,Brené Brown,1,,,"April 19, 2019",Friday,19,4,2019,2019,TV-14,77,0,0,Documentaries,1
5039,81010212,Movie,"Out of Many, One","John Hoffman, Nanfu Wang",2,,,United States,1,"December 12, 2018",Wednesday,12,12,2018,2018,TV-PG,35,0,0,Documentaries,1
5040,81010662,TV Show,Violet Evergarden: Special,,,"Yui Ishikawa, Takehito Koyasu, Daisuke Namikawa, Aya Endo, Kouki Uchiyama, Minori Chihara, Haruka Tomatsu, Yoko Hikasa",8,Japan,1,"October 4, 2018",Thursday,4,10,2018,2018,TV-PG,,1,1,"Anime Series, International TV Shows, Romantic TV Shows",3
5041,81010699,Movie,Svaha: The Sixth Finger,Jang Jae-hyun,1,"Lee Jung-jae, Park Jung-min, Lee Jae-in, Yoo Ji-tae, Jung Jin-young, Lee Da-wit, Jin Seon-kyu, Ji Seung-hyeon, Min Tanaka",9,South Korea,1,"May 30, 2019",Thursday,30,5,2019,2019,TV-14,123,0,0,"International Movies, Thrillers",2
5042,81010786,TV Show,Drug Squad: Costa del Sol,,,"Hugo Silva, Álvaro Cervantes, Miki Esparbé, Jesús Castro, Sara Sálamo, Jorge Usón, Cayetana Cabezas, Pablo Béjar, Marco Cáceres, Olivia Delcán, Jorge Suquet, Daniel Holguín, Joaquín Galletero, Carolina Yuste, Ana Fernández",15,Spain,1,"October 25, 2019",Friday,25,10,2019,2019,TV-MA,,1,1,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",3
5043,81010817,TV Show,Kevin Hart: Don’t F**k This Up,,,,,United States,1,"December 27, 2019",Friday,27,12,2019,2019,TV-MA,,1,1,Docuseries,1
5044,81010818,TV Show,Family Business,,,"Jonathan Cohen, Gérard Darmon, Julia Piaton, Liliane Rovère, Olivier Rosemberg, Ali Marhyar, Lina El Arabi, Louise Coldefy, Enrico Macias, Valérie Damidot",10,France,1,"June 28, 2019",Friday,28,6,2019,2019,TV-MA,,1,1,"International TV Shows, TV Comedies, TV Dramas",3
5045,81010863,Movie,The Amazing Praybeyt Benjamin,Wenn V. Deramas,1,"Vice Ganda, Bimby Aquino-Yap, Alex Gonzaga, Tom Rodriguez",4,Philippines,1,"March 21, 2019",Thursday,21,3,2019,2014,TV-14,105,0,0,"Action & Adventure, Comedies, International Movies",3
5046,81010864,Movie,"Girl, Boy, Bakla, Tomboy",Wenn V. Deramas,1,"Vice Ganda, Maricel Soriano, Joey Marquez, Ruffa Gutierrez, Cristine Reyes, JC de Vera, Ejay Falcon, Angelu De Leon, Bobby Andrews",9,Philippines,1,"February 27, 2019",Wednesday,27,2,2019,2013,TV-14,103,0,0,"Comedies, International Movies",2
5047,81010865,Movie,Starting Over Again,Olivia M. Lamasan,1,"Piolo Pascual, Toni Gonzaga, Iza Calzado",3,Philippines,1,"March 7, 2019",Thursday,7,3,2019,2014,TV-14,128,0,0,"Dramas, International Movies, Romantic Movies",3
5048,81010866,Movie,It Takes a Man and a Woman,Cathy Garcia-Molina,1,"John Lloyd Cruz, Sarah Geronimo, Rowell Santiago, Al Tantay, Irma Adlawan, Joross Gamboa, Gio Alvarez, Matet De Leon, Miles Ocampo, Andre Garcia, Dante Rivero, Isabelle Daza",12,Philippines,1,"February 27, 2019",Wednesday,27,2,2019,2013,TV-PG,127,0,0,"Comedies, International Movies, Romantic Movies",3
5049,81010867,Movie,Sisterakas,Wenn V. Deramas,1,"Ai-Ai de las Alas, Vice Ganda, Kris Aquino, Xyriel Manabat, Daniel Padilla, Kathryn Bernardo, Tirso Cruz III, Deejay Durano, Gloria Diaz, Jeffrey Quizon",10,Philippines,1,"March 7, 2019",Thursday,7,3,2019,2012,TV-14,105,0,0,"Comedies, International Movies",2
5050,81010869,Movie,Bride For Rent,Mae Czarina Cruz,1,"Kim Chiu, Xian Lim, Empoy Marquez, Martin del Rosario, Pilita Corrales, Tirso Cruz III, Dennis Padilla, Matt Evans, Lloyd Zaragoza, Zeppi Borromeo",10,Philippines,1,"February 27, 2019",Wednesday,27,2,2019,2014,TV-G,110,0,0,"Comedies, International Movies, Romantic Movies",3
5051,81010870,Movie,Seven Sundays,Cathy Garcia-Molina,1,"Ronaldo Valdez, Aga Muhlach, Dingdong Dantes, Enrique Gil, Cristine Reyes, Donita Rose, Ketchup Eusebio, Kean Cipriano",8,Philippines,1,"March 14, 2019",Thursday,14,3,2019,2017,TV-MA,128,0,0,"Comedies, Dramas, International Movies",3
5052,81010871,Movie,No Other Woman,Ruel S. Bayani,1,"Anne Curtis, Derek Ramsay, Cristine Reyes, Tirso Cruz III, Carmi Martin, John Arcilla, Marlann Flores, Ron Morales, Kat Alano",9,Philippines,1,"March 4, 2019",Monday,4,3,2019,2011,TV-14,103,0,0,"Dramas, International Movies, Romantic Movies",3
5053,81010872,Movie,The Mistress,Olivia M. Lamasan,1,"John Lloyd Cruz, Bea Alonzo, Hilda Koronel, Ronaldo Valdez, Anita Linda, Carmi Martin",6,Philippines,1,"February 27, 2019",Wednesday,27,2,2019,2012,TV-14,132,0,0,"Dramas, International Movies, Romantic Movies",3
5054,81010873,Movie,Four Sisters and a Wedding,Cathy Garcia-Molina,1,"Bea Alonzo, Toni Gonzaga, Angel Locsin, Shaina Magdayao, Enchong Dee, Sam Milby, Angeline Quinto, Coney Reyes",8,Philippines,1,"February 27, 2019",Wednesday,27,2,2019,2013,TV-14,125,0,0,"Comedies, Dramas, International Movies",3
5055,81010874,Movie,That Thing Called Tadhana,Antoinette Jadaone,1,"Angelica Panganiban, JM de Guzman",2,Philippines,1,"March 7, 2019",Thursday,7,3,2019,2015,TV-MA,91,0,0,"International Movies, Romantic Movies",2
5056,81010962,Movie,Di Renjie zhi Sidatianwang,Hark Tsui,1,"Mark Chao, Feng Shaofeng, Kenny Lin, Carina Lau, Ethan Juan, Sandra Ma",6,"China, Hong Kong",2,"February 6, 2019",Wednesday,6,2,2019,2018,TV-MA,132,0,0,"Action & Adventure, International Movies, Sci-Fi & Fantasy",3
5057,81011059,TV Show,Booba,,,Roman Karev,1,Russia,1,"January 16, 2020",Thursday,16,1,2020,2019,TV-Y,,3,1,"Kids' TV, TV Comedies",2
5058,81011096,Movie,최강전사 미니특공대 : 영웅의 탄생,Young Jun Lee,1,"Um Sang-hyun, Yang Jeong-hwa, Jeon Tae-yeol, Shin Yong-woo, Lee So-young, So-yeon",6,,,"September 1, 2018",Saturday,1,9,2018,2018,TV-Y7-FV,68,0,0,Children & Family Movies,1
5059,81011159,TV Show,Little Things,,,"Dhruv Sehgal, Mithila Palkar",2,India,1,"November 9, 2019",Saturday,9,11,2019,2019,TV-MA,,3,1,"International TV Shows, Romantic TV Shows, TV Comedies",3
5060,81011449,TV Show,Medical Police,,,"Erinn Hayes, Rob Huebel, Malin Akerman, Rob Corddry, Lake Bell, Sarayu Blue, Ken Marino, Fred Melamed, Tom Wright, Jason Schwartzman, Eric Nenninger, Megan Le, Beth Dover, Zandy Hartig, Brian Huskey, Michael Cera",16,United States,1,"January 10, 2020",Friday,10,1,2020,2020,TV-MA,,1,1,"Crime TV Shows, TV Action & Adventure, TV Comedies",3
5061,81011508,TV Show,Life,,,"Lee Dong-wook, Cho Seung-woo, Won Jin-ah, Lee Kyu-hyung, Moon Sung-keun, Yoo Jae-myung, Moon So-ri, Chun Ho-jin",8,South Korea,1,"September 12, 2018",Wednesday,12,9,2018,2018,TV-MA,,1,1,"International TV Shows, Korean TV Shows, TV Dramas",3
5062,81011598,Movie,Wanda Sykes: Not Normal,Linda Mendoza,1,Wanda Sykes,1,United States,1,"May 21, 2019",Tuesday,21,5,2019,2019,TV-MA,66,0,0,Stand-Up Comedy,1
5063,81011682,TV Show,Christiane Amanpour: Sex & Love Around the World,,,,,United States,1,"September 30, 2018",Sunday,30,9,2018,2018,TV-MA,,1,1,Docuseries,1
5064,81011936,Movie,"Plaire, aimer et courir vite",Christophe Honoré,1,"Vincent Lacoste, Pierre Deladonchamps, Denis Podalydès, Adèle Wismes, Thomas Gonzalez, Clement Metayer, Quentin Thébault, Tristan Farge, Sophie Letourneur",9,France,1,"July 13, 2019",Saturday,13,7,2019,2018,TV-MA,133,0,0,"Dramas, Independent Movies, International Movies",3
5065,81011955,Movie,Paradise Lost,Monique Gardenberg,1,"Júlio Andrade, Lee Taylor, Hermila Guedes, Julia Konrad, Erasmo Carlos, Marjorie Estiano, Seu Jorge, Jaloo, Felipe Abib, Humberto Carrão, Malu Galli",11,Brazil,1,"September 29, 2018",Saturday,29,9,2018,2018,TV-MA,111,0,0,"Dramas, Independent Movies, International Movies",3
5066,81011957,TV Show,Holiday Secrets,,,"Corinna Harfouch, Christiane Paul, Svenja Jung, Leonie Benesch, Anita Vulesica, Barbara Nüsse, Hans-Uwe Bauer, Lorna zu Solms, Tilda Jenkins, Emilie Neumeister, Golo Euler, Dennis Herrmann, Maik Solbach, Merlin Rose",14,Germany,1,"November 20, 2019",Wednesday,20,11,2019,2019,TV-MA,,1,1,"International TV Shows, TV Dramas",2
5067,81011973,Movie,Naa Bangaaru Talli,Rajesh Touchriver,1,"Siddique, Anjali Patil, Lakshmi Menon, Nina Kurup, Rathna Shekar Reddy, Anoop Aravindan",6,India,1,"October 19, 2018",Friday,19,10,2018,2013,TV-MA,122,0,0,"Dramas, International Movies",2
5068,81011993,Movie,We Belong Together,Chris Stokes,1,"Charles Malik Whitfield, Draya Michele, Elise Neal, Cassidey Fralin, Brian White, Valarie Pettiford, Gary Anthony Sturgis, Jessica Vanessa DeLeon",8,United States,1,"July 16, 2019",Tuesday,16,7,2019,2018,TV-14,83,0,0,Thrillers,1
5069,81012294,Movie,Ten Years,"Jevons Au, Zune Kwok, Chow Kwun-wai, Ng Ka-Leung, Wong Fei-Pang",5,"Wong Jing, Lau Ho-Chi, Leung Kin-Ping",3,Hong Kong,1,"February 12, 2019",Tuesday,12,2,2019,2015,TV-MA,102,0,0,"Dramas, Independent Movies, International Movies",3
5070,81012295,Movie,Weeds on Fire,Chi Fat Chan,1,"Liu Kai Chi, Lam Yiu-sing, Tony Tsz-Tung Wu, Poon Chan-leung, Sun Li Man, Tam Sin Yin, Sham Ka Ki, Wang Simin, Jan Lamb",9,Hong Kong,1,"September 27, 2018",Thursday,27,9,2018,2016,TV-14,95,0,0,"Dramas, Independent Movies, International Movies",3
5071,81012340,Movie,Shéhérazade,Jean-Bernard Marlin,1,"Dylan Robert, Kenza Fortas, Idir Azougli, Lisa Amedjout, Sofia Bent, Nabila Bounad, Kader Benchoudar, Nabila Ait Amer",8,France,1,"May 11, 2019",Saturday,11,5,2019,2019,TV-MA,111,0,0,"Dramas, Independent Movies, International Movies",3
5072,81012402,TV Show,Earth's Natural Wonders: Life at the Extremes,,,Corey Johnson,1,,,"October 1, 2018",Monday,1,10,2018,2018,TV-14,,1,1,"British TV Shows, Docuseries, Science & Nature TV",3
5073,81012407,TV Show,Kingdoms of the Sky,Steve Greenwood,1,,,,,"October 1, 2018",Monday,1,10,2018,2018,TV-PG,,1,1,"British TV Shows, Docuseries, Science & Nature TV",3
5074,81012415,TV Show,Civilizations,,,,,United Kingdom,1,"October 1, 2018",Monday,1,10,2018,2018,TV-14,,1,1,"British TV Shows, Docuseries",2
5075,81012427,TV Show,Nature: Animals With Cameras,,,Gordon Buchanan,1,"United Kingdom, United States",2,"October 1, 2018",Monday,1,10,2018,2018,TV-PG,,1,1,"Docuseries, Science & Nature TV",2
5076,81012487,TV Show,The Bride of Habaek,,,"Shin Sae-kyeong, Nam Joo-hyuk, Lim Ju-hwan, Krystal Jung, Gong Myoung, Lee Gyoung-young, Yang Dong-geun",7,,,"January 1, 2020",Wednesday,1,1,2020,2017,TV-14,,1,1,"International TV Shows, Korean TV Shows, Romantic TV Shows",3
5077,81012857,Movie,A Witches' Ball,Justin G. Dyck,1,"Morgan Neundorf, Karen Slater, Loukia Ioannou, Will Ennis, Renee Stein, Keith Cooper, Paul Mason, Lisa Scenna, Ashley Rogan",9,Canada,1,"October 1, 2018",Monday,1,10,2018,2017,PG,91,0,0,Children & Family Movies,1
5078,81012943,Movie,Silencer,Timothy Woodward Jr.,1,"Johnny Messner, Danny Trejo, Tito Ortiz, Chuck Liddell, Robert LaSardo, Nikki Leigh, Kai Scarlett Williams, Marlene Marquez",8,United States,1,"December 3, 2018",Monday,3,12,2018,2018,TV-MA,88,0,0,"Action & Adventure, Independent Movies",2
5079,81012978,TV Show,Take My Brother Away,Han Qing,1,"Sun Qian, Joseph Zeng, Lv Xiao Yu, Hu Yong Tao, Wang Xu Dong, Ma Bai Quan",6,China,1,"August 24, 2018",Friday,24,8,2018,2018,TV-14,,1,1,"International TV Shows, TV Comedies, TV Dramas",3
5080,81012998,TV Show,All American,,,"Daniel Ezra, Taye Diggs, Samantha Logan, Bre-Z, Greta Onieogou, Monet Mazur, Michael Evans Behling, Cody Christian, Karimah Westbrook, Jalyn Hall, Jordan Belfi, Briana Lane",12,United States,1,"March 28, 2019",Thursday,28,3,2019,2019,TV-14,,1,1,"TV Dramas, Teen TV Shows",2
5081,81013015,TV Show,Legacies,,,"Danielle Rose Russell, Aria Shahghasemi, Kaylee Bryant, Jenny Boyd, Quincy Fouse, Peyton Alex Smith, Matthew Davis, Archie L. Winston",8,United States,1,"April 5, 2019",Friday,5,4,2019,2018,TV-14,,1,1,"TV Dramas, TV Sci-Fi & Fantasy, Teen TV Shows",3
5082,81013112,Movie,The Push,"Grant Korgan, Brian Niles",2,Grant Korgan,1,United States,1,"June 7, 2019",Friday,7,6,2019,2018,TV-MA,90,0,0,"Documentaries, Sports Movies",2
5083,81013148,TV Show,Mini Wolf,,,,,France,1,"September 16, 2018",Sunday,16,9,2018,2014,TV-G,,2,1,Kids' TV,1
5084,81013200,Movie,Sudani from Nigeria,Zakariya,1,"Soubin Shahir, Samuel Abiola Robinson, Savithri Sredharan, Aneesh Menon",4,India,1,"August 1, 2018",Wednesday,1,8,2018,2018,TV-PG,115,0,0,"Comedies, Dramas, International Movies",3
5085,81013505,TV Show,The Great British Baking Show: Holidays,,,"Paul Hollywood, Prue Leith, Sandi Toksvig, Noel Fielding",4,,,"November 8, 2019",Friday,8,11,2019,2019,TV-PG,,2,1,"British TV Shows, Reality TV",2
5086,81013509,Movie,"Ayotzinapa, el paso de la tortuga",Enrique García Meza,1,,,Mexico,1,"December 1, 2018",Saturday,1,12,2018,2018,TV-14,73,0,0,"Documentaries, International Movies",2
5087,81013626,Movie,HOMECOMING: A film by Beyoncé,Beyoncé Knowles-Carter,1,Beyoncé Knowles-Carter,1,,,"April 17, 2019",Wednesday,17,4,2019,2019,TV-MA,138,0,0,"Documentaries, Music & Musicals",2
5088,81013657,TV Show,Charmed,,,"Madeleine Mantock, Sarah Jeffery, Melonie Diaz, Rupert Evans, Ser'Darius Blain, Ellen Tamaki, Charlie Gillespie",7,United States,1,"May 27, 2019",Monday,27,5,2019,2019,TV-PG,,1,1,"TV Dramas, TV Sci-Fi & Fantasy",2
5089,81013710,Movie,Love and Shukla,Jatla Siddartha,1,"Saharsh Kumar Shukla, Taneea Rajawat, Hima Singh, Aparna Upadhyay, Loknath Tiwari, Sambhaji Sasane",6,India,1,"September 1, 2018",Saturday,1,9,2018,2017,TV-MA,110,0,0,"Dramas, Independent Movies, International Movies",3
5090,81013990,Movie,Bombairiya,Pia Sukanya,1,"Radhika Apte, Siddhant Kapoor, Akshay Oberoi, Adil Hussain, Amit Sial, Ravi Kishan, Ajinkya Deo, Shilpa Shukla",8,"United Arab Emirates, United Kingdom, India",3,"March 15, 2019",Friday,15,3,2019,2018,TV-14,108,0,0,"Comedies, Dramas, International Movies",3
5091,81014239,TV Show,The Great British Baking Show: The Beginnings,,,"Paul Hollywood, Mary Berry, Mel Giedroyc, Sue Perkins",4,,,"November 1, 2018",Thursday,1,11,2018,2012,TV-PG,,1,1,"British TV Shows, Reality TV",2
5092,81014293,TV Show,Nuestra Lucha Libre,,,,,,,"August 15, 2018",Wednesday,15,8,2018,2018,TV-MA,,1,1,"Docuseries, International TV Shows, Spanish-Language TV Shows",3
5093,81014345,Movie,Furthest Witness,Adam Del Giudice,1,"Aaron Stanford, Teri Reeves, Sean Patrick Flanery, Forrest Fyre, Steven Michael Quezada, Paul Blott, Travis Hammer, Ryan Begay, Jermaine Washington, Vincent McDaniel",10,"United States, United Kingdom",2,"April 24, 2019",Wednesday,24,4,2019,2017,TV-MA,88,0,0,"Dramas, Thrillers",2
5094,81014479,Movie,Jacob's Ladder,David M. Rosenthal,1,"Michael Ealy, Jesse Williams, Nicole Beharie, Guy Burnet, Joseph Sikora, Karla Souza, Ritchie Coster, Jon Eyez",8,United States,1,"December 22, 2019",Sunday,22,12,2019,2019,R,90,0,0,Thrillers,1
5095,81014647,TV Show,Kath and Kim,,,"Jane Turner, Gina Riley, Glenn Robbins, Peter Rowsthorn, Magda Szubanski",5,Australia,1,"July 28, 2018",Saturday,28,7,2018,2007,TV-14,,6,1,TV Comedies,1
5096,81014811,TV Show,The Creative Indians,,,,,,,"August 15, 2018",Wednesday,15,8,2018,2017,NR,,1,1,"Docuseries, International TV Shows",2
5097,81014824,Movie,Rangreza,Amir Mohiuddin,1,"Urwa Hocane, Bilal Ashraf, Gohar Rasheed, Saleem Mairaj, Ghana Ali, Shahid Naqvi",6,Pakistan,1,"August 1, 2018",Wednesday,1,8,2018,2017,TV-14,126,0,0,"Dramas, International Movies, Music & Musicals",3
5098,81014988,Movie,Once Again,Kanwal Sethi,1,"Shefali Shah, Neeraj Kabi, Rasika Dugal, Bidita Bag, Priyanshu Painyuli, Bhagwan Tiwari",6,"India, Germany, Austria",3,"September 1, 2018",Saturday,1,9,2018,2018,TV-PG,101,0,0,"Dramas, Independent Movies, International Movies",3
5099,81015076,Movie,Behind the Curve,Daniel J. Clark,1,,,United States,1,"February 15, 2019",Friday,15,2,2019,2018,TV-14,96,0,0,Documentaries,1
5100,81015100,Movie,Sommore: The Reign Continues,Kevin Layne,1,Sommore,1,United States,1,"November 1, 2018",Thursday,1,11,2018,2015,TV-MA,93,0,0,Stand-Up Comedy,1
5101,81015153,Movie,Crossroads: One Two Jaga,Nam Ron,1,"Zahiril Adzim, Ario Bayu, Asmara Abigail, Rosdeen Suboh, Amerul Affendi, Iedil Putra, Timothy Castillo, Chew Kin Wah, Along Eyzendy, Nam Ron",10,Malaysia,1,"December 1, 2018",Saturday,1,12,2018,2018,TV-14,81,0,0,"Dramas, International Movies",2
5102,81015317,Movie,Tales From the Hood 2,"Rusty Cundieff, Darin Scott",2,"Keith David, Bryan Batt, Alexandria Deberry, Bill Martin Williams, Martin Bats Bradford, Kendrick Cross, Jasmine Akakpo, Kedrick Brown",8,United States,1,"October 10, 2018",Wednesday,10,10,2018,2018,R,110,0,0,"Cult Movies, Horror Movies, Independent Movies",3
5103,81015498,Movie,Burning,Lee Chang-dong,1,"Yoo Ah-in, Steven Yeun, Jun Jong-seo, Kim Soo-kyung, Moon Sung-keun, ChoI Seung-ho",6,South Korea,1,"April 29, 2019",Monday,29,4,2019,2018,TV-MA,148,0,0,"Dramas, Independent Movies, International Movies",3
5104,81015524,Movie,Kath & Kimderella,Ted Emery,1,"Jane Turner, Gina Riley, Magda Szubanski, Glenn Robbins, Peter Rowsthorn, Rob Sitch, Richard E. Grant, Barry Humphries, Erin Mullally, Jessica De Gouw",10,Australia,1,"July 28, 2018",Saturday,28,7,2018,2012,TV-14,86,0,0,Comedies,1
5105,81015994,TV Show,Ordinary Heroes,,,"Giorgio Tirabassi, Marco Bocci, Cristiana Capotondi, Greta Scarano, Michela Cescon, Diane Fleri, Carlo Calderone, Claudio Gioè, Romina Mondello, Orlando Cinque, Luigi Maria Burruano, Riccardo Scamarcio, Lorenza Indovina, Ivana Lotito, Pierfrancesco Poggi, Marco Leonardi, Anna Ferruzzo, Peppino Mazzotta, Giorgio Marchesi",19,,,"October 11, 2018",Thursday,11,10,2018,2018,TV-MA,,1,1,"Crime TV Shows, International TV Shows, TV Dramas",3
5106,81016043,Movie,The Promise,Sophon Sakdaphisit,1,"Bee Namthip, Apichaya Thongkham, Thunyaphat Pattarateerachaicharoen, Panisara Rikulsurakan, Deuntem Salitul, Benjamin Joseph Varney, Suchada Poonpattanasuk, Surachai Ningsanond, Teerapop Songwaja, Duangjai Hiransri, Sawanee Utoomma, Chaleeda Gilbert",12,Thailand,1,"September 1, 2018",Saturday,1,9,2018,2017,TV-MA,113,0,0,"Horror Movies, International Movies, Thrillers",3
5107,81016044,Movie,Bangkok Traffic (Love) Story,Adisorn Tresirikasem,1,"Theeradej Wongpuapan, Sirin Horwang, Ungsumalynn Sirapatsakmetha, Panissara Phimpru, Taksaorn Paksukcharern, Charlie Trairat, Kazuki Yano",7,Thailand,1,"September 5, 2018",Wednesday,5,9,2018,2009,TV-14,126,0,0,"Comedies, International Movies, Romantic Movies",3
5108,81016045,Movie,One Day,Banjong Pisanthanakun,1,"Chantavit Dhanasevi, Nittha Jirayungyurn, Theerapat Sajakul, Prim Bulakul, Kris Srepoomseth, Somyos Matures, Sutthatip Wutichaipradit, Rermthon Kemapech, Kaz Sawamura",9,Thailand,1,"September 5, 2018",Wednesday,5,9,2018,2016,TV-PG,135,0,0,"Dramas, International Movies, Romantic Movies",3
5109,81016191,Movie,Pad Man,R. Balki,1,"Akshay Kumar, Sonam Kapoor, Radhika Apte, Jyoti Subhash, Urmila Mahanta, Suneel Sinha, Sanjay Singh, Rakesh Chaturvedi Om",8,India,1,"August 21, 2018",Tuesday,21,8,2018,2018,PG-13,130,0,0,"Dramas, International Movies, Romantic Movies",3
5110,81016192,Movie,Qarib Qarib Singlle,Tanuja Chandra,1,"Irrfan Khan, Parvathy, Neha Dhupia, Pushtii Shakti, Luke Kenny, Siddharth Menon, Bajrangbali Singh, Brijendra Kala",8,India,1,"August 28, 2018",Tuesday,28,8,2018,2017,TV-14,120,0,0,"Comedies, International Movies, Romantic Movies",3
5111,81016193,Movie,Bareilly Ki Barfi,Ashwiny Iyer Tiwari,1,"Ayushmann Khurrana, Kriti Sanon, Rajkummar Rao, Pankaj Tripathi, Seema Pahwa, Rohit Chaudhury, Swati Semwal",7,India,1,"August 21, 2018",Tuesday,21,8,2018,2017,TV-PG,110,0,0,"Comedies, Dramas, International Movies",3
5112,81016194,Movie,Spyder,A.R. Murugadoss,1,"Mahesh Babu, Rakul Preet Singh, S.J. Surya, Bharath Srinivasan, Priyadarshi Pullikonda, RJ Balaji",6,India,1,"August 28, 2018",Tuesday,28,8,2018,2017,TV-14,140,0,0,"Action & Adventure, International Movies",2
5113,81016196,Movie,Mersal,Atlee Kumar,1,"Joseph Vijay, S.J. Surya, Kajal Aggarwal, Samantha Ruth Prabhu, Nithya Menon, Vadivelu, Sathyaraj",7,India,1,"August 21, 2018",Tuesday,21,8,2018,2017,TV-14,162,0,0,"Action & Adventure, Dramas, International Movies",3
5114,81016247,Movie,Weed the People,Abby Epstein,1,,,United States,1,"May 14, 2019",Tuesday,14,5,2019,2018,TV-14,94,0,0,Documentaries,1
5115,81016317,Movie,Galih dan Ratna,Lucky Kuswandi,1,"Refal Hady, Sheryl Sheinafia, Ayu Dyah Pasha, Joko Anwar, Hengky Tarnando, Marissa Anita, Sari Koeswoyo",7,Indonesia,1,"September 15, 2018",Saturday,15,9,2018,2017,TV-PG,111,0,0,"Dramas, International Movies, Romantic Movies",3
5116,81016318,Movie,Emma' (Mother),Riri Riza,1,"Cut Mini Theo, Christoffer Nelwan, Arman Dewarti, Jajang C. Noer, Indah Permatasari, Dimi Cindyastira, Irmawati Jabbar, Andreuw Parinussa, Fanesa Kayla",9,Indonesia,1,"October 5, 2018",Friday,5,10,2018,2016,TV-PG,74,0,0,"Dramas, International Movies",2
5117,81016321,Movie,Surat Dari Praha,Angga Dwimas Sasongko,1,"Tio Pakusadewo, Julie Estelle, Widyawati, Rio Dewanto, Chicco Jerikho, Jajang C. Noer, Shafira Umm",7,Indonesia,1,"October 9, 2018",Tuesday,9,10,2018,2016,TV-14,98,0,0,"Dramas, International Movies, Romantic Movies",3
5118,81016322,Movie,Filosofi Kopi The Movie,Angga Dwimas Sasongko,1,"Chicco Jerikho, Rio Dewanto, Julie Estelle, Jajang C. Noer, Slamet Rahardjo, Otig Pakis, Arash Buana, Hazel Raditya, Dimas Harya, Westny Dj",10,Indonesia,1,"October 11, 2018",Thursday,11,10,2018,2015,TV-PG,118,0,0,"Dramas, International Movies",2
5119,81016323,Movie,Cahaya Dari Timur Beta Maluku,Angga Dwimas Sasongko,1,"Chicco Jerikho, Abdurrahman Arif, Jajang C. Noer, Ridho Hafiedz, Leo Maitimu, Shafira Umm, Glenn Fredly, Aufa Assagaf, Burhanuddin Ohorella, Bebeto Leutually",10,Indonesia,1,"October 5, 2018",Friday,5,10,2018,2014,TV-14,151,0,0,"Dramas, International Movies, Sports Movies",3
5120,81016324,Movie,The Jungle School,Riri Riza,1,"Prisia Nasution, Nyungsang Bungo, Rukman Rosadi, Nadhira Suryadi, Ines Somellera",5,Indonesia,1,"October 30, 2018",Tuesday,30,10,2018,2013,TV-PG,90,0,0,"Dramas, International Movies",2
5121,81016326,Movie,Arisan 2,Nia Dinata,1,"Surya Saputra, Cut Mini Theo, Tora Sudiro",3,Indonesia,1,"September 15, 2018",Saturday,15,9,2018,2011,TV-14,113,0,0,"Comedies, Dramas, International Movies",3
5122,81016327,Movie,Garuda in My Heart 2,Rudy Soedjarwo,1,"Emir Mahira, Aldo Tansani, Maudy Koesnaedi, Ramzi, Rio Dewanto, Monica Sayangbati, Rendy Khrisna",7,Indonesia,1,"November 30, 2018",Friday,30,11,2018,2011,TV-PG,95,0,0,"Children & Family Movies, Dramas, Sports Movies",3
